Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL
I’m making P simp with me over FaceTime. 🥲,2020-12-16 07:51:18,amorouschristyy,Twitter for iPhone,1339115872779059202,https://twitter.com/statuses/1339115872779059202
@b00giewara my other Lance husbando!! I care him so much Ray 🤘🏼😩🤘🏼,2020-12-16 07:51:18,dreamyichigo,Twitter for iPhone,1339115872762421249,https://twitter.com/statuses/1339115872762421249
Important work on thermal tolerance in fish 🐟 #climatechange https://t.co/6oGyiQhNnz,2020-12-16 07:51:18,smbrander,Twitter for iPhone,1339115872762261505,https://twitter.com/statuses/1339115872762261505
"@AtongYel literally, if you know you have a child & don’t wanna be responsible nor support your own child then you’re simply cut off.",2020-12-16 07:51:18,xdopecontradict,Twitter for iPhone,1339115872745484289,https://twitter.com/statuses/1339115872745484289
@NicholaMallon Why did you have to read it out 🤔,2020-12-16 07:51:18,rabdon1964,Twitter for Android,1339115872720400384,https://twitter.com/statuses/1339115872720400384
Just posted a photo @ United Kingdom https://t.co/PK328LZW8L,2020-12-16 07:51:18,WolfgangMwanje,Instagram,1339115872712077312,https://twitter.com/statuses/1339115872712077312
How are there still lumis,2020-12-16 07:51:18,weifleur,Twitter for Android,1339115872695160834,https://twitter.com/statuses/1339115872695160834
@DonSazn https://t.co/kGvR7yaiKt I just seen it live,2020-12-16 07:51:18,PvJeeJ,Twitter for iPhone,1339115872682651649,https://twitter.com/statuses/1339115872682651649
@RealMarkLatham Just ask the people in northern NSW who have had ONE METRE of rain!,2020-12-16 07:51:18,barbararyanusq,Twitter for iPhone,1339115872678334470,https://twitter.com/statuses/1339115872678334470
what in the world?????? tae??? https://t.co/EFk8WPHJCS,2020-12-16 07:51:18,jjkbridge,Twitter for iPhone,1339115872648978436,https://twitter.com/statuses/1339115872648978436
@Nekotashisan Nice Ponytail https://t.co/4yvfMkAVyE,2020-12-16 07:51:18,waifu_maki,Twitter for Android,1339115872636514304,https://twitter.com/statuses/1339115872636514304
singing lady gaga songs while my camera is on😎,2020-12-16 07:51:18,marc_simbahan,Twitter Web App,1339115872611266560,https://twitter.com/statuses/1339115872611266560
this was the moment https://t.co/IL20xH9Bfz,2020-12-16 07:51:18,trulyooh,Twitter for iPhone,1339115872611229696,https://twitter.com/statuses/1339115872611229696
@itsmeftaimm Lichrallyyy,2020-12-16 07:51:18,_gigithequeen_,Twitter for iPhone,1339115872594616321,https://twitter.com/statuses/1339115872594616321
"@eatjimis yeah iļl make sure to do that! i never really tweet about food its just people are doing tws like for example (tw food, this pizza is delicious). thank u for answering, take care !!",2020-12-16 07:51:18,soobinsankle,Twitter Web App,1339115872594526208,https://twitter.com/statuses/1339115872594526208
@juicwrldz somm amem,2020-12-16 07:51:18,maconhzdo,Twitter for Android,1339115872561082368,https://twitter.com/statuses/1339115872561082368
Is Data Science for Me? 14 Self-examination Questions to Consider https://t.co/ipjEb52BnF https://t.co/AvaaZNIBI9,2020-12-16 07:51:18,brandonisanerd,Upflow,1339115872548425729,https://twitter.com/statuses/1339115872548425729
"@legitnessz Always here, Friend 🤝! your download is https://t.co/F6L5YmyrEL , save this link as bookmark and check it in future whenever you mention me 😀 REF: 2458/19",2020-12-16 07:51:18,SaveVidBot,SaveThisVid,1339115872510611456,https://twitter.com/statuses/1339115872510611456
@remediossinvaro If the world was ending,2020-12-16 07:51:18,ErnestoOchoa22,Twitter for Android,1339115872485457922,https://twitter.com/statuses/1339115872485457922
shiddd call me hannah montana bc i got the best of both worlds 😂🗣 https://t.co/MNuOnLCwFr,2020-12-16 07:51:18,chvnatownn,Twitter for iPhone,1339115872477175809,https://twitter.com/statuses/1339115872477175809
@Schumann786 I used to. My Chinese Medicine Dr told me to drink an oz of vinegar mixed in 4-6 oz of water before eating problem foods. Worked very well. I’ve also made a lot of dietary changes to eliminate offenders.,2020-12-16 07:51:18,Roupadoubta,Twitter Web App,1339115872464502793,https://twitter.com/statuses/1339115872464502793
"Good morning fams 🌞.

Wishing you a great day.",2020-12-16 07:51:18,NaijaInplay,Twitter for Android,1339115872460431360,https://twitter.com/statuses/1339115872460431360
@acousticsetlou YESS AND TOXIC FREE TL’S abt to be great,2020-12-16 07:51:18,Larrystooyoung,Twitter for iPhone,1339115872456208386,https://twitter.com/statuses/1339115872456208386
"@mydearlara Dont buy pets, adopt🥺",2020-12-16 07:51:18,PepperCleaps,Twitter for Mac,1339115872443514880,https://twitter.com/statuses/1339115872443514880
@Knuckle_HeadTV I just love his voice so much and I wish we heard it more.,2020-12-16 07:51:18,Mrs_Skywalker93,Twitter for iPhone,1339115872435232770,https://twitter.com/statuses/1339115872435232770
@ValaAfshar Some could still stand to give this a watch,2020-12-16 07:51:18,TCGreene,Twitter Web App,1339115872384811009,https://twitter.com/statuses/1339115872384811009
"@ingridriley If u do that in business u put urself at a disadvantage.  U need to know what ur competition is doing, bcuz they definitely make it their business to know your business.",2020-12-16 07:51:18,vedasson,Twitter for iPhone,1339115872359768064,https://twitter.com/statuses/1339115872359768064
@colonelhogans Rick I’m so happy for you. I wish him every happiness in life.,2020-12-16 07:51:18,SandyJB57,Twitter for iPad,1339115872355459082,https://twitter.com/statuses/1339115872355459082
he say he know me but it don’t ring a bell,2020-12-16 07:51:18,dzzmery,Twitter for iPhone,1339115872351350784,https://twitter.com/statuses/1339115872351350784
POGGERS new warzone!  https://t.co/B2YdtGVMMC,2020-12-16 07:51:18,liluziluna,Streamlabs Twitter,1339115872347172864,https://twitter.com/statuses/1339115872347172864
"@XahraBKumbo Wlh the rich once lies to much to. 
I order somethung of 140k but in some store the price is 190k some 200k then if they ask me price I will just say go and check any online website😂😂",2020-12-16 07:51:18,RECRUIT_USTAXXX,Twitter for Android,1339115872338796546,https://twitter.com/statuses/1339115872338796546
"@GailSimone “This is Dunston, last survivor of the Nostromo. Checking in.”",2020-12-16 07:51:18,dieseldog97,Twitter for iPhone,1339115872322023425,https://twitter.com/statuses/1339115872322023425
@KidCudi Thoughts????? juice is on a cudi crazy track as well.  Kid Cudi ft juice Wrld Beat - Man On The Moon III https://t.co/ajhsoG3wW9,2020-12-16 07:51:18,ArtistAwful,Twitter for iPad,1339115872322019328,https://twitter.com/statuses/1339115872322019328
@Sonyeondan_all Tomorrow comes and goes before you know ✨,2020-12-16 07:51:18,glxsy_Jmin,Twitter Web App,1339115872305127426,https://twitter.com/statuses/1339115872305127426
good night,2020-12-16 07:51:18,PROD_Y00N,Twitter for iPhone,1339115872305119232,https://twitter.com/statuses/1339115872305119232
@LTYKWON uwuu 🤗 Happy to meet you HAHA,2020-12-16 07:51:18,czenniekh,Twitter for Android,1339115872300896257,https://twitter.com/statuses/1339115872300896257
i miss @dreamhangout,2020-12-16 07:51:18,14MILLIONDREAMS,Twitter for iPhone,1339115872300851202,https://twitter.com/statuses/1339115872300851202
@neomoodz YAY bestie <33,2020-12-16 07:51:18,peachiebubu,Twitter for iPhone,1339115872246329346,https://twitter.com/statuses/1339115872246329346
"@therapymp3 yeah i understand, ive been wanting to write down things that happen and what my response was and what i wanted it to be instead, to help my reactions in the future but also i used to do this and my stepmom found the lil book and got mad at me for it, so im procrastinating it now",2020-12-16 07:51:18,catsenbo,Twitter for iPhone,1339115872225538048,https://twitter.com/statuses/1339115872225538048
"@Eggman47791701 I don't know Trump, so how can I believe he is anything? You are the one claiming to know Trump enough to call him a psycho.",2020-12-16 07:51:18,zer0n1ght,Twitter Web App,1339115872225357824,https://twitter.com/statuses/1339115872225357824
@lvrpjs definitely OK !!,2020-12-16 07:51:18,winw6n,Twitter for iPhone,1339115872183455745,https://twitter.com/statuses/1339115872183455745
"_
“Misjudged” seems to be a rather mild word for more than 1000 extra deaths
•
@guardian 
Swedish PM says officials misjudged power of Covid resurgence https://t.co/qxkvpY9uJN https://t.co/mbIcS6E5yr",2020-12-16 07:51:18,BaldwinRE,Twitter for iPhone,1339115872145862657,https://twitter.com/statuses/1339115872145862657
"@kofoworola__a With this formation, Na still one goal we score since last 4 matches",2020-12-16 07:51:18,itsdeyemi,Twitter for Android,1339115872145862656,https://twitter.com/statuses/1339115872145862656
@luvlyyang have a good sleep!!,2020-12-16 07:51:18,sumnoodlee,Twitter for Android,1339115872133115904,https://twitter.com/statuses/1339115872133115904
my toxic trait is that I talk to multiple people but I expect you to only talk to me,2020-12-16 07:51:18,crybbella,Twitter for iPhone,1339115872099606529,https://twitter.com/statuses/1339115872099606529
Joins the vast liberal conspiracy.,2020-12-16 07:51:18,Pundit_Ebooks,Pundit_Ebooks,1339115872095494145,https://twitter.com/statuses/1339115872095494145
@tinstargames Oh wow.,2020-12-16 07:51:18,james_chip_rpg,Twitter for iPhone,1339115872091328513,https://twitter.com/statuses/1339115872091328513
@STZx20 Holy shit,2020-12-16 07:51:18,Sleezyx20,Twitter for Android,1339115872091299841,https://twitter.com/statuses/1339115872091299841
@txyluh oh ummm,2020-12-16 07:51:18,ilysniperr,Twitter for iPhone,1339115872066162689,https://twitter.com/statuses/1339115872066162689
">Yes, yes she is. 
>Thanks for flustering her again and ticking her off btw— 

“O-ONYUR FACE!!” 

>She hate smooches the jade out of frustration— https://t.co/myBsp42BEo",2020-12-16 07:51:18,Beekeeper_Troll,Twitter for iPhone,1339115872057745408,https://twitter.com/statuses/1339115872057745408
"I always sound annoying sorry. But if people can understand buying from Amazon while having a go at Amazon creates some conflict, they can understand things like this?",2020-12-16 07:51:18,jonathantranter,Twitter for iPhone,1339115872045182976,https://twitter.com/statuses/1339115872045182976
I need more Snapchat friends :) add me: brodyharris98 https://t.co/Xqed7jj9Eb,2020-12-16 07:51:18,pupbrody98,Twitter for iPhone,1339115872045109248,https://twitter.com/statuses/1339115872045109248
pls adopt her 😇 https://t.co/Abh6tPYvyi,2020-12-16 07:51:18,kvluvv,Twitter for Android,1339115872045023232,https://twitter.com/statuses/1339115872045023232
Dizzy so dizzy,2020-12-16 07:51:18,RoxieLolbit,Twitter Web App,1339115872036810752,https://twitter.com/statuses/1339115872036810752
@thehill My church didn't get any PPP money. Why should any church get taxpayers' money?!,2020-12-16 07:51:18,ctfran62,Twitter Web App,1339115872032534528,https://twitter.com/statuses/1339115872032534528
@CptPuffy puffy supremacy <33,2020-12-16 07:51:18,_JacobsKarl,Twitter for Android,1339115872028385280,https://twitter.com/statuses/1339115872028385280
The Horns take Ark,2020-12-16 07:51:18,whodabot,"Cheap Bots, Done Quick!",1339115872024137728,https://twitter.com/statuses/1339115872024137728
#nowplaying Rian Basilio and the Roosters - The Aloha Way (feat. Troy Fernandez),2020-12-16 07:51:18,SurfShackRadio,Radio.co now playing,1339115871990669312,https://twitter.com/statuses/1339115871990669312
I've had a very tough morning,2020-12-16 07:51:18,Toluulope,Twitter for Android,1339115871982264321,https://twitter.com/statuses/1339115871982264321
the presentation on this one is *chef’s kiss* https://t.co/GwVL2QtKUs,2020-12-16 07:51:18,stay_chxll,Twitter for iPhone,1339115871936114688,https://twitter.com/statuses/1339115871936114688
"@__riseabove__ ya, and the difference is if large corporations can be open, so should small businesses who literally need to be open to survive. it's not a hard concept. not to mention restaurant transmissions are less than 1%. but i guess data doesn't matter.",2020-12-16 07:51:18,jamesmk93,Twitter for iPhone,1339115871915057153,https://twitter.com/statuses/1339115871915057153
"This morning I woke up with an autoproduced remix of Dessert and Black and blue in my head
Brain, why are you doing this to me? We have things to do today you know",2020-12-16 07:51:18,im_crazyG,Twitter for iPhone,1339115871902593025,https://twitter.com/statuses/1339115871902593025
@SleepyPack SleepyLito,2020-12-16 07:51:18,Chestlito,Twitter for iPhone,1339115871885807616,https://twitter.com/statuses/1339115871885807616
"Next level activated, wailers should continue wailing. https://t.co/KLaOm7bgNp",2020-12-16 07:51:18,honilatte,Twitter for Android,1339115871885799424,https://twitter.com/statuses/1339115871885799424
@delaneykingrox out of curiosity how many triangles is that head  and what did the different uv's do,2020-12-16 07:51:18,ben_rainwolf,Twitter Web App,1339115871881539584,https://twitter.com/statuses/1339115871881539584
@StirredInk i wish slime rancher was like that. imagine on your way back from an adventure you just saw a terrifying slime crawling towards you and then didn’t see it again for a while. it’s just a random event,2020-12-16 07:51:18,PIECKSlMP,Twitter for iPhone,1339115871881424896,https://twitter.com/statuses/1339115871881424896
Have you ever been a waiter/waitress?,2020-12-16 07:51:18,PollAccount6,Twitter for iPhone,1339115871835402242,https://twitter.com/statuses/1339115871835402242
"@tubirfess Think cook cook , reclays , cosmonauts baju mantul",2020-12-16 07:51:18,Lutfisap,Twitter for Android,1339115871784955905,https://twitter.com/statuses/1339115871784955905
@eno_barony MOTIVATIONAL WORDS♣,2020-12-16 07:51:18,laskichillin,Twitter for Android,1339115871768367105,https://twitter.com/statuses/1339115871768367105
@InsiderFood Yerr!🤤,2020-12-16 07:51:18,RefentseTong,Twitter for iPhone,1339115871764176898,https://twitter.com/statuses/1339115871764176898
@PastorJohnHagee AMEN!!,2020-12-16 07:51:18,Iamgoonerbrian,Twitter for Android,1339115871747321857,https://twitter.com/statuses/1339115871747321857
@BigSmokeFN what did it say lol i typed random letters,2020-12-16 07:51:18,ChugzMarone,Twitter for Android,1339115871743184899,https://twitter.com/statuses/1339115871743184899
@Pascuuuuu10 Todo un crack brother!!😂😂😎😎😎😎😎 https://t.co/bZmi8ZGr8c,2020-12-16 07:51:18,gatitolicon,Twitter for iPhone,1339115871739015171,https://twitter.com/statuses/1339115871739015171
"@TheMayorsOffice 
Sean I can't thank you enough for the kind words/taking the time to offer valuable feedback on Brooke's swing (from Michigan outside on the tee).  She's planning a now and then update down the road, once she masters holding her hands back (bow&arrow). U rock!",2020-12-16 07:51:18,alma41,Twitter for Android,1339115871730601985,https://twitter.com/statuses/1339115871730601985
